"id","usuario","accion","detalle","fecha"
"2131","8","creó_método","Error: firma duplicada al crear método en 'Profesor'","2025-03-19 03:28:41.000000"
"2132","8","eliminó_atributo","Atributo 'anio' eliminado de la clase 'Pila'","2025-03-19 03:34:10.000000"
"2133","8","compiló_cpp","Éxito en proyecto 8","2025-03-19 03:37:56.000000"
"2134","8","guardó_código","Archivo: codigos_fuenteusuario_8proyecto_8Figura.cpp","2025-03-19 03:39:10.000000"
"2135","8","guardó_código","Archivo: codigos_fuenteusuario_8proyecto_8CuentaCorriente.cpp","2025-03-19 03:40:34.000000"
"2136","8","guardó_código","Archivo: codigos_fuenteusuario_8proyecto_8Cola.cpp","2025-03-19 03:42:10.000000"
"2137","8","modificó_clase","Clase 'Hexagono' modificada: se actualizó el modificador de acceso a 'protected'","2025-03-19 03:48:02.000000"
"2138","8","creó_atributo","Error: tipo de dato no reconocido en atributo de 'Hexagono'","2025-03-19 03:54:52.000000"
"2139","8","creó_método","Método 'int retirar()' agregado a la clase 'Pila' en proyecto 8","2025-03-19 04:00:30.000000"
"2140","8","modificó_herencia","Relación de herencia modificada: 'Profesor' ahora hereda de 'Circulo' (antes diferente)","2025-03-19 04:02:01.000000"
"2141","8","creó_atributo","Error: tipo de dato no reconocido en atributo de 'Profesor'","2025-03-19 04:02:52.000000"
"2142","8","eliminó_clase","Clase 'Circulo' eliminada del diagrama. Archivo físico removido del proyecto 8","2025-03-19 04:08:22.000000"
"2143","8","creó_atributo","Atributo 'private float anio' agregado a la clase 'Pila' en proyecto 8","2025-03-19 04:14:27.000000"
"2144","8","eliminó_clase","Clase 'Profesor' eliminada del diagrama. Archivo físico removido del proyecto 8","2025-03-19 04:21:55.000000"
"2145","8","creó_atributo","Atributo 'private char nombre' agregado a la clase 'Cliente' en proyecto 8","2025-03-19 04:24:02.000000"
"2146","8","guardó_código","Archivo: codigos_fuenteusuario_8proyecto_8ProductoDigital.cpp","2025-03-19 04:26:10.000000"
"2147","8","guardó_código","Archivo: codigos_fuenteusuario_8proyecto_8Pila.cpp","2025-03-19 04:32:40.000000"
"2148","8","creó_método","Método 'void obtenerNombre()' agregado a la clase 'CuentaCorriente' en proyecto 8","2025-03-19 04:36:58.000000"
"2149","8","eliminó_clase","Clase 'Cola' eliminada del diagrama. Archivo físico removido del proyecto 8","2025-03-19 04:38:18.000000"
"2150","8","guardó_código","Archivo: codigos_fuenteusuario_8proyecto_8Pila.cpp","2025-03-19 04:39:26.000000"
"2151","8","eliminó_atributo","Atributo 'velocidad' eliminado de la clase 'Hexagono'","2025-03-19 04:44:35.000000"
"2152","8","creó_atributo","Atributo 'public boolean edad' agregado a la clase 'Cliente' en proyecto 8","2025-03-19 04:50:21.000000"
"2153","8","creó_método","Método 'void setNombre()' agregado a la clase 'Cliente' en proyecto 8","2025-03-19 04:53:46.000000"
"2154","8","guardó_código","Archivo: codigos_fuenteusuario_8proyecto_8CuentaCorriente.cpp","2025-03-19 04:56:50.000000"
"2155","8","compiló_cpp","Éxito en proyecto 8","2025-03-19 05:03:31.000000"
"2156","8","compiló_cpp","Éxito en proyecto 8","2025-03-19 05:08:03.000000"
"2157","8","creó_atributo","Atributo 'public String codigo' agregado a la clase 'Hexagono' en proyecto 8","2025-03-19 05:15:02.000000"
"2158","8","modificó_método","Método 'calcularPerimetro()' de clase 'Hexagono': cuerpo actualizado en editor Monaco","2025-03-19 05:17:15.000000"
"2159","8","modificó_clase","Clase 'Hexagono' modificada: se actualizó el modificador de acceso a 'public'","2025-03-19 05:22:18.000000"
"2160","8","creó_atributo","Atributo 'private double altura' agregado a la clase 'Cliente' en proyecto 8","2025-03-19 05:28:57.000000"
"2161","8","creó_método","Método 'String obtenerInfo()' agregado a la clase 'Pila' en proyecto 8","2025-03-19 05:30:45.000000"
"2162","8","guardó_código","Archivo: codigos_fuenteusuario_8proyecto_8CuentaCorriente.cpp","2025-03-19 05:31:37.000000"
"2163","8","modificó_clase","Clase 'Hexagono' modificada: se actualizó el modificador de acceso a 'private'","2025-03-19 05:33:12.000000"
"2164","8","eliminó_método","Método 'calcularPerimetro()' eliminado de la clase 'CuentaCorriente'","2025-03-19 05:35:20.000000"
"2165","8","compiló_cpp","Éxito en proyecto 8","2025-03-19 05:39:24.000000"
"2166","8","eliminó_método","Método 'calcularArea()' eliminado de la clase 'Cliente'","2025-03-19 05:44:35.000000"
"2167","8","compiló_cpp","Fallo en proyecto 8. error: no matching function for call to 'depositar()'","2025-03-19 05:51:09.000000"
"2168","8","creó_atributo","Atributo 'private int cargo' agregado a la clase 'ProductoDigital' en proyecto 8","2025-03-19 05:53:48.000000"
"2169","8","creó_atributo","Atributo 'protected int color' agregado a la clase 'CuentaCorriente' en proyecto 8","2025-03-19 06:01:47.000000"
"2170","8","guardó_código","Archivo: codigos_fuenteusuario_8proyecto_8ProductoDigital.cpp","2025-03-19 06:08:45.000000"
"2171","8","creó_atributo","Atributo 'protected char cargo' agregado a la clase 'Hexagono' en proyecto 8","2025-03-19 06:16:31.000000"
"2172","8","eliminó_método","Método 'setEdad()' eliminado de la clase 'CuentaCorriente'","2025-03-19 06:24:14.000000"
"2173","8","creó_atributo","Atributo 'protected boolean matricula' agregado a la clase 'ProductoDigital' en proyecto 8","2025-03-19 06:29:30.000000"
"2174","8","creó_método","Método 'boolean calcularArea()' agregado a la clase 'CuentaCorriente' en proyecto 8","2025-03-19 06:32:57.000000"
"2175","8","creó_atributo","Atributo 'private char tasa' agregado a la clase 'Figura' en proyecto 8","2025-03-19 06:36:34.000000"
"2176","8","creó_atributo","Atributo 'public double nombre' agregado a la clase 'ProductoDigital' en proyecto 8","2025-03-19 06:40:53.000000"
"2177","8","estableció_herencia","Error: herencia circular detectada entre 'ProductoDigital' y 'Pila'","2025-03-19 06:46:45.000000"
"2178","8","compiló_cpp","Fallo en proyecto 8. error: 'class' redefinition","2025-03-19 06:53:22.000000"
"2179","8","compiló_cpp","Éxito en proyecto 8","2025-03-19 06:54:52.000000"
"2180","8","guardó_código","Archivo: codigos_fuenteusuario_8proyecto_8Hexagono.cpp","2025-03-19 06:59:05.000000"
"2181","8","creó_clase","Clase 'Auto' creada en el diagrama (cpp). Archivo generado en codigos_fuenteusuario_8proyecto_8Auto.cpp","2025-03-19 07:00:09.000000"
"2182","8","modificó_método","Método 'obtenerNombre()' de clase 'Figura': cuerpo actualizado en editor Monaco","2025-03-19 07:04:46.000000"
"2183","8","estableció_herencia","Relación de herencia creada: 'Pila' extiende a 'Cliente' en proyecto 8","2025-03-19 07:08:50.000000"
"2184","8","creó_método","Método 'int getEdad()' agregado a la clase 'Figura' en proyecto 8","2025-03-19 07:13:48.000000"
"2185","8","modificó_clase","Clase 'Pila' modificada: se actualizó el modificador de acceso a 'public'","2025-03-19 07:18:35.000000"
"2186","8","creó_clase","Clase 'Triangulo' creada en el diagrama (cpp). Archivo generado en codigos_fuenteusuario_8proyecto_8Triangulo.cpp","2025-03-19 07:25:49.000000"
"2187","8","modificó_atributo","Atributo 'departamento' de clase 'Cliente' modificado: tipo cambiado a 'double'","2025-03-19 07:26:30.000000"
"2188","8","creó_atributo","Atributo 'private char anio' agregado a la clase 'Triangulo' en proyecto 8","2025-03-19 07:28:25.000000"
"2189","8","modificó_clase","Clase 'CuentaCorriente' modificada: se actualizó el modificador de acceso a 'protected'","2025-03-19 07:34:01.000000"
"2190","8","creó_método","Método 'void retirar()' agregado a la clase 'Pila' en proyecto 8","2025-03-19 07:36:51.000000"
"2191","8","compiló_cpp","Éxito en proyecto 8","2025-03-19 07:43:17.000000"
"2192","8","creó_método","Método 'boolean inicializar()' agregado a la clase 'Triangulo' en proyecto 8","2025-03-19 07:44:53.000000"
"2193","8","cerró_sesión_inactividad","El sistema cerró la sesión por 10 min sin actividad. Usuario 8 en proyecto 8","2025-03-19 07:47:51.000000"
"2194","8","abrió_sesión","Usuario 8 inició sesión y abrió el proyecto 8","2025-04-13 18:17:00.000000"
"2195","8","modificó_método","Método 'caminar()' de clase 'Figura': cuerpo actualizado en editor Monaco","2025-04-13 18:21:57.000000"
"2196","8","creó_clase","Clase 'Circulo' creada en el diagrama (cpp). Archivo generado en codigos_fuenteusuario_8proyecto_8Circulo.cpp","2025-04-13 18:25:40.000000"
"2197","8","guardó_código","Archivo: codigos_fuenteusuario_8proyecto_8Hexagono.cpp","2025-04-13 18:27:14.000000"
"2198","8","creó_clase","Clase 'Forma' creada en el diagrama (cpp). Archivo generado en codigos_fuenteusuario_8proyecto_8Forma.cpp","2025-04-13 18:34:04.000000"
"2199","8","creó_clase","Clase 'Estudiante' creada en el diagrama (cpp). Archivo generado en codigos_fuenteusuario_8proyecto_8Estudiante.cpp","2025-04-13 18:36:22.000000"
"2200","8","creó_clase","Clase 'Animal' creada en el diagrama (cpp). Archivo generado en codigos_fuenteusuario_8proyecto_8Animal.cpp","2025-04-13 18:40:17.000000"
"2201","8","guardó_código","Archivo: codigos_fuenteusuario_8proyecto_8CuentaCorriente.cpp","2025-04-13 18:46:03.000000"
"2202","8","modificó_método","Método 'acelerar()' de clase 'Hexagono': cuerpo actualizado en editor Monaco","2025-04-13 18:47:01.000000"
"2203","8","eliminó_herencia","Relación de herencia eliminada entre 'Pila' y 'Cliente'","2025-04-13 18:49:23.000000"
"2204","8","creó_clase","Clase 'CuentaBancaria' creada en el diagrama (cpp). Archivo generado en codigos_fuenteusuario_8proyecto_8CuentaBancaria.cpp","2025-04-13 18:53:13.000000"
"2205","8","creó_clase","Clase 'Producto' creada en el diagrama (cpp). Archivo generado en codigos_fuenteusuario_8proyecto_8Producto.cpp","2025-04-13 18:55:17.000000"
"2206","8","modificó_atributo","Atributo 'base' de clase 'Auto' modificado: tipo cambiado a 'double'","2025-04-13 19:02:48.000000"
"2207","8","modificó_método","Método 'toString()' de clase 'Cliente': cuerpo actualizado en editor Monaco","2025-04-13 19:09:39.000000"
"2208","8","modificó_atributo","Atributo 'color' de clase 'Animal' modificado: tipo cambiado a 'int'","2025-04-13 19:14:55.000000"
"2209","8","eliminó_método","Método 'setNombre()' eliminado de la clase 'Forma'","2025-04-13 19:20:34.000000"
"2210","8","modificó_clase","Clase 'CuentaCorriente' modificada: se actualizó el modificador de acceso a 'public'","2025-04-13 19:28:14.000000"
"2211","8","creó_clase","Clase 'Gerente' creada en el diagrama (cpp). Archivo generado en codigos_fuenteusuario_8proyecto_8Gerente.cpp","2025-04-13 19:29:23.000000"
"2212","8","modificó_método","Método 'setPrecio()' de clase 'CuentaBancaria': cuerpo actualizado en editor Monaco","2025-04-13 19:36:51.000000"
"2213","8","estableció_herencia","Error: herencia circular detectada entre 'Forma' y 'Circulo'","2025-04-13 19:43:15.000000"
"2214","8","creó_método","Error: firma duplicada al crear método en 'Forma'","2025-04-13 19:47:44.000000"
"2215","8","cerró_sesión_inactividad","El sistema cerró la sesión por 10 min sin actividad. Usuario 8 en proyecto 8","2025-04-13 19:52:18.000000"
"2216","8","abrió_sesión","Usuario 8 inició sesión y abrió el proyecto 8","2025-04-17 21:18:00.000000"
"2217","8","modificó_atributo","Atributo 'codigo' de clase 'Forma' modificado: tipo cambiado a 'float'","2025-04-17 21:23:49.000000"
"2218","8","compiló_cpp","Fallo en proyecto 8. error: no matching function for call to 'calcularSalario()'","2025-04-17 21:31:37.000000"
"2219","8","compiló_cpp","Fallo en proyecto 8. error: 'class' redefinition","2025-04-17 21:35:47.000000"
"2220","8","modificó_atributo","Error: tipo incompatible al modificar atributo en 'Circulo'","2025-04-17 21:36:37.000000"
"2221","8","creó_clase","Clase 'ProductoFisico' creada en el diagrama (cpp). Archivo generado en codigos_fuenteusuario_8proyecto_8ProductoFisico.cpp","2025-04-17 21:43:11.000000"
"2222","8","modificó_método","Método 'depositar()' de clase 'Triangulo': cuerpo actualizado en editor Monaco","2025-04-17 21:50:17.000000"
"2223","8","guardó_código","Archivo: codigos_fuenteusuario_8proyecto_8Hexagono.cpp","2025-04-17 21:56:36.000000"
"2224","8","creó_método","Error: firma duplicada al crear método en 'Figura'","2025-04-17 22:00:24.000000"
"2225","8","creó_atributo","Atributo 'protected double peso' agregado a la clase 'Triangulo' en proyecto 8","2025-04-17 22:02:56.000000"
"2226","8","creó_método","Error: firma duplicada al crear método en 'Gerente'","2025-04-17 22:05:12.000000"
"2227","8","modificó_clase","Clase 'Gerente' modificada: se actualizó el modificador de acceso a 'public'","2025-04-17 22:10:54.000000"
"2228","8","eliminó_atributo","Atributo 'descripcion' eliminado de la clase 'CuentaBancaria'","2025-04-17 22:16:34.000000"
"2229","8","creó_atributo","Error: tipo de dato no reconocido en atributo de 'Cliente'","2025-04-17 22:17:42.000000"
"2230","8","guardó_código","Archivo: codigos_fuenteusuario_8proyecto_8ProductoFisico.cpp","2025-04-17 22:19:30.000000"
"2231","8","modificó_clase","Clase 'ProductoFisico' modificada: se actualizó el modificador de acceso a 'protected'","2025-04-17 22:24:50.000000"
"2232","8","estableció_herencia","Relación de herencia creada: 'Animal' extiende a 'CuentaCorriente' en proyecto 8","2025-04-17 22:30:41.000000"
"2233","8","eliminó_herencia","Relación de herencia eliminada entre 'Animal' y 'CuentaCorriente'","2025-04-17 22:35:25.000000"
"2234","8","eliminó_atributo","Error al eliminar atributo: no encontrado en 'Animal'","2025-04-17 22:36:44.000000"
"2235","8","creó_clase","Clase 'Poligono' creada en el diagrama (cpp). Archivo generado en codigos_fuenteusuario_8proyecto_8Poligono.cpp","2025-04-17 22:44:06.000000"
"2236","8","guardó_código","Archivo: codigos_fuenteusuario_8proyecto_8Producto.cpp","2025-04-17 22:44:43.000000"
"2237","8","creó_clase","Clase 'Gato' creada en el diagrama (cpp). Archivo generado en codigos_fuenteusuario_8proyecto_8Gato.cpp","2025-04-17 22:46:26.000000"
"2238","8","guardó_código","Archivo: codigos_fuenteusuario_8proyecto_8Cliente.cpp","2025-04-17 22:53:28.000000"
"2239","8","compiló_cpp","Éxito en proyecto 8","2025-04-17 23:01:23.000000"
"2240","8","guardó_código","Archivo: codigos_fuenteusuario_8proyecto_8Circulo.cpp","2025-04-17 23:04:31.000000"
"2241","8","creó_clase","Clase 'Profesor' creada en el diagrama (cpp). Archivo generado en codigos_fuenteusuario_8proyecto_8Profesor.cpp","2025-04-17 23:09:41.000000"
"2242","8","modificó_clase","Clase 'Forma' modificada: se actualizó el modificador de acceso a 'private'","2025-04-17 23:17:35.000000"
"2243","8","modificó_atributo","Atributo 'velocidad' de clase 'ProductoFisico' modificado: tipo cambiado a 'float'","2025-04-17 23:24:53.000000"
"2244","8","compiló_cpp","Éxito en proyecto 8","2025-04-17 23:32:03.000000"
"2245","8","creó_método","Error: firma duplicada al crear método en 'Pila'","2025-04-17 23:33:17.000000"
"2246","8","creó_clase","Clase 'Cola' creada en el diagrama (cpp). Archivo generado en codigos_fuenteusuario_8proyecto_8Cola.cpp","2025-04-17 23:38:02.000000"
"2247","8","creó_atributo","Error: tipo de dato no reconocido en atributo de 'CuentaCorriente'","2025-04-17 23:39:20.000000"
"2248","8","creó_clase","Error al crear clase 'CuentaAhorro': nombre duplicado en proyecto 8","2025-04-17 23:43:42.000000"
"2249","8","compiló_cpp","Éxito en proyecto 8","2025-04-17 23:46:52.000000"
"2250","8","guardó_código","Archivo: codigos_fuenteusuario_8proyecto_8Producto.cpp","2025-04-17 23:48:48.000000"
"2251","8","estableció_herencia","Relación de herencia creada: 'ProductoFisico' extiende a 'CuentaCorriente' en proyecto 8","2025-04-17 23:51:49.000000"
"2252","8","modificó_clase","Clase 'Profesor' modificada: se actualizó el modificador de acceso a 'public'","2025-04-17 23:53:41.000000"
"2253","8","eliminó_clase","Clase 'Figura' eliminada del diagrama. Archivo físico removido del proyecto 8","2025-04-17 23:54:45.000000"
"2254","8","creó_atributo","Error: tipo de dato no reconocido en atributo de 'Triangulo'","2025-04-17 23:57:38.000000"
"2255","8","modificó_herencia","Error al modificar herencia: clase base 'CuentaCorriente' no compatible","2025-04-18 00:03:03.000000"
"2256","8","creó_atributo","Atributo 'protected char altura' agregado a la clase 'Pila' en proyecto 8","2025-04-18 00:06:39.000000"
"2257","8","creó_atributo","Atributo 'public float matricula' agregado a la clase 'ProductoFisico' en proyecto 8","2025-04-18 00:10:09.000000"
"2258","8","modificó_clase","Clase 'Animal' modificada: se actualizó el modificador de acceso a 'private'","2025-04-18 00:11:24.000000"
"2259","8","guardó_código","Archivo: codigos_fuenteusuario_8proyecto_8CuentaBancaria.cpp","2025-04-18 00:12:30.000000"
"2260","8","creó_método","Método 'double getPrecio()' agregado a la clase 'Auto' en proyecto 8","2025-04-18 00:14:31.000000"
